,user,project,key,status
0,Alexey.tregub,dnn,DNN-19924,status_done
1,Alexey.tregub,dnn,DNN-20052,status_done
2,Alexey.tregub,dnn,DNN-20135,status_done
3,Alexey.tregub,dnn,DNN-20297,status_inprogress
4,Alexey.tregub,dnn,DNN-20333,status_done
5,Alexey.tregub,dnn,DNN-20544,status_done
6,Alexey.tregub,dnn,DNN-21594,status_done
7,Alexey.tregub,dnn,DNN-21973,status_done
8,Alexey.tregub,dnn,DNN-23359,status_done
9,Alexey.tregub,dnn,DNN-23417,status_todo
10,Alexey.tregub,dnn,DNN-23571,status_done
11,Alexey.tregub,dnn,DNN-23718,status_done
12,Alexey.tregub,dnn,DNN-23866,status_done
13,Alexey.tregub,dnn,DNN-23949,status_done
14,Alexey.tregub,dnn,DNN-23950,status_done
15,Alexey.tregub,dnn,DNN-23965,status_done
16,Alexey.tregub,dnn,DNN-23992,status_done
17,Alexey.tregub,dnn,DNN-23997,status_done
18,Alexey.tregub,dnn,DNN-24060,status_done
19,Alexey.tregub,dnn,DNN-24075,status_done
20,Alexey.tregub,dnn,DNN-24076,status_done
21,Alexey.tregub,dnn,DNN-24145,status_done
22,Alexey.tregub,dnn,DNN-24161,status_todo
23,Alexey.tregub,dnn,DNN-24216,status_todo
24,Alexey.tregub,dnn,DNN-24334,status_done
25,Alexey.tregub,dnn,DNN-25163,status_done
26,Alexey.tregub,dnn,DNN-25941,status_done
27,Alexey.tregub,dnn,DNN-25964,status_done
28,Alexey.tregub,dnn,DNN-26286,status_done
29,Alexey.tregub,dnn,DNN-26408,status_done
30,Alexey.tregub,dnn,DNN-26420,status_done
31,Alexey.tregub,dnn,DNN-26461,status_done
32,Alexey.tregub,dnn,DNN-26462,status_done
33,Alexey.tregub,dnn,DNN-26537,status_done
34,Alexey.tregub,dnn,DNN-26919,status_done
35,Alexey.tregub,dnn,DNN-27332,status_done
36,Alexey.tregub,dnn,DNN-27397,status_done
37,Alexey.tregub,dnn,DNN-27687,status_done
38,Alexey.tregub,dnn,DNN-27688,status_done
39,Alexey.tregub,dnn,DNN-2941,status_done
40,Alexey.tregub,dnn,DNN-2949,status_done
41,Alexey.tregub,dnn,DNN-2960,status_done
42,Alexey.tregub,dnn,DNN-2962,status_done
43,Alexey.tregub,dnn,DNN-2964,status_todo
44,Alexey.tregub,dnn,DNN-3011,status_done
45,Alexey.tregub,dnn,DNN-3012,status_done
46,Alexey.tregub,dnn,DNN-3014,status_inprogress
47,Alexey.tregub,dnn,DNN-3017,status_done
48,Alexey.tregub,dnn,DNN-3023,status_done
49,Alexey.tregub,dnn,DNN-3025,status_done
50,Alexey.tregub,dnn,DNN-3028,status_done
51,Alexey.tregub,dnn,DNN-3044,status_done
52,Alexey.tregub,dnn,DNN-3085,status_done
53,Alexey.tregub,dnn,DNN-3087,status_done
54,Alexey.tregub,dnn,DNN-3110,status_done
55,Alexey.tregub,dnn,DNN-3116,status_done
56,Alexey.tregub,dnn,DNN-3133,status_done
57,Alexey.tregub,dnn,DNN-3134,status_done
58,Alexey.tregub,dnn,DNN-3146,status_done
59,Alexey.tregub,dnn,DNN-3151,status_done
60,Alexey.tregub,dnn,DNN-3154,status_done
61,Alexey.tregub,dnn,DNN-3188,status_done
62,Alexey.tregub,dnn,DNN-3194,status_done
63,Alexey.tregub,dnn,DNN-3197,status_done
64,Alexey.tregub,dnn,DNN-3214,status_done
65,Alexey.tregub,dnn,DNN-3215,status_done
66,Alexey.tregub,dnn,DNN-3216,status_done
67,Alexey.tregub,dnn,DNN-3220,status_done
68,Alexey.tregub,dnn,DNN-3221,status_done
69,Alexey.tregub,dnn,DNN-3227,status_done
70,Alexey.tregub,dnn,DNN-3228,status_done
71,Alexey.tregub,dnn,DNN-3239,status_done
72,Alexey.tregub,dnn,DNN-3242,status_done
73,Alexey.tregub,dnn,DNN-3243,status_done
74,Alexey.tregub,dnn,DNN-3244,status_done
75,Alexey.tregub,dnn,DNN-3263,status_done
76,Alexey.tregub,dnn,DNN-3268,status_done
77,Alexey.tregub,dnn,DNN-3269,status_done
78,Alexey.tregub,dnn,DNN-3270,status_done
79,Alexey.tregub,dnn,DNN-3271,status_done
80,Alexey.tregub,dnn,DNN-3273,status_done
81,Alexey.tregub,dnn,DNN-3278,status_done
82,Alexey.tregub,dnn,DNN-3283,status_done
83,Alexey.tregub,dnn,DNN-3285,status_done
84,Alexey.tregub,dnn,DNN-3290,status_done
85,Alexey.tregub,dnn,DNN-3292,status_done
86,Alexey.tregub,dnn,DNN-3303,status_done
87,Alexey.tregub,dnn,DNN-3309,status_done
88,Alexey.tregub,dnn,DNN-3321,status_done
89,Alexey.tregub,dnn,DNN-3334,status_done
90,Alexey.tregub,dnn,DNN-3342,status_done
91,Alexey.tregub,dnn,DNN-3343,status_done
92,Alexey.tregub,dnn,DNN-3344,status_done
93,Alexey.tregub,dnn,DNN-3376,status_done
94,Alexey.tregub,dnn,DNN-3377,status_done
95,Alexey.tregub,dnn,DNN-3386,status_done
96,Alexey.tregub,dnn,DNN-3393,status_done
97,Alexey.tregub,dnn,DNN-3400,status_done
98,Alexey.tregub,dnn,DNN-3401,status_done
99,Alexey.tregub,dnn,DNN-3405,status_done
100,Alexey.tregub,dnn,DNN-3408,status_done
101,Alexey.tregub,dnn,DNN-3411,status_done
102,Alexey.tregub,dnn,DNN-3416,status_done
103,Alexey.tregub,dnn,DNN-3430,status_done
104,Alexey.tregub,dnn,DNN-3441,status_done
105,Alexey.tregub,dnn,DNN-3450,status_done
106,Alexey.tregub,dnn,DNN-3452,status_done
107,Alexey.tregub,dnn,DNN-3453,status_done
108,Alexey.tregub,dnn,DNN-3454,status_done
109,Alexey.tregub,dnn,DNN-3457,status_done
110,Alexey.tregub,dnn,DNN-3458,status_done
111,Alexey.tregub,dnn,DNN-3466,status_done
112,Alexey.tregub,dnn,DNN-3474,status_done
113,Alexey.tregub,dnn,DNN-3479,status_done
114,Alexey.tregub,dnn,DNN-3481,status_done
115,Alexey.tregub,dnn,DNN-3484,status_done
116,Alexey.tregub,dnn,DNN-3504,status_done
117,Alexey.tregub,dnn,DNN-3513,status_todo
118,Alexey.tregub,dnn,DNN-3514,status_done
119,Alexey.tregub,dnn,DNN-3542,status_done
120,Alexey.tregub,dnn,DNN-3545,status_done
121,Alexey.tregub,dnn,DNN-3549,status_done
122,Alexey.tregub,dnn,DNN-3550,status_done
123,Alexey.tregub,dnn,DNN-3552,status_done
124,Alexey.tregub,dnn,DNN-3556,status_done
125,Alexey.tregub,dnn,DNN-3557,status_done
126,Alexey.tregub,dnn,DNN-3562,status_done
127,Alexey.tregub,dnn,DNN-3563,status_done
128,Alexey.tregub,dnn,DNN-3565,status_done
129,Alexey.tregub,dnn,DNN-3573,status_inprogress
130,Alexey.tregub,dnn,DNN-3586,status_done
131,Alexey.tregub,dnn,DNN-3594,status_done
132,Alexey.tregub,dnn,DNN-3606,status_done
133,Alexey.tregub,dnn,DNN-3612,status_done
134,Alexey.tregub,dnn,DNN-3613,status_done
135,Alexey.tregub,dnn,DNN-3614,status_done
136,Alexey.tregub,dnn,DNN-3615,status_done
137,Alexey.tregub,dnn,DNN-3616,status_done
138,Alexey.tregub,dnn,DNN-3617,status_done
139,Alexey.tregub,dnn,DNN-3618,status_done
140,Alexey.tregub,dnn,DNN-3650,status_done
141,Alexey.tregub,dnn,DNN-3651,status_done
142,Alexey.tregub,dnn,DNN-3652,status_done
143,Alexey.tregub,dnn,DNN-3653,status_done
144,Alexey.tregub,dnn,DNN-3654,status_done
145,Alexey.tregub,dnn,DNN-3655,status_done
146,Alexey.tregub,dnn,DNN-3656,status_done
147,Alexey.tregub,dnn,DNN-3657,status_done
148,Alexey.tregub,dnn,DNN-3658,status_done
149,Alexey.tregub,dnn,DNN-3659,status_done
150,Alexey.tregub,dnn,DNN-3660,status_done
151,Alexey.tregub,dnn,DNN-3661,status_done
152,Alexey.tregub,dnn,DNN-3662,status_done
153,Alexey.tregub,dnn,DNN-3663,status_done
154,Alexey.tregub,dnn,DNN-3664,status_done
155,Alexey.tregub,dnn,DNN-3665,status_done
156,Alexey.tregub,dnn,DNN-3666,status_done
157,Alexey.tregub,dnn,DNN-3667,status_done
158,Alexey.tregub,dnn,DNN-3668,status_done
159,Alexey.tregub,dnn,DNN-3669,status_done
160,Alexey.tregub,dnn,DNN-3676,status_done
161,Alexey.tregub,dnn,DNN-3684,status_done
162,Alexey.tregub,dnn,DNN-3688,status_done
163,Alexey.tregub,dnn,DNN-3693,status_done
164,Alexey.tregub,dnn,DNN-3702,status_done
165,Alexey.tregub,dnn,DNN-3706,status_done
166,Alexey.tregub,dnn,DNN-3707,status_done
167,Alexey.tregub,dnn,DNN-3708,status_done
168,Alexey.tregub,dnn,DNN-3712,status_done
169,Alexey.tregub,dnn,DNN-3716,status_done
170,Alexey.tregub,dnn,DNN-3718,status_done
171,Alexey.tregub,dnn,DNN-3720,status_done
172,Alexey.tregub,dnn,DNN-3724,status_done
173,Alexey.tregub,dnn,DNN-3739,status_done
174,Alexey.tregub,dnn,DNN-3748,status_done
175,Alexey.tregub,dnn,DNN-3759,status_done
176,Alexey.tregub,dnn,DNN-3761,status_done
177,Alexey.tregub,dnn,DNN-3763,status_done
178,Alexey.tregub,dnn,DNN-3764,status_done
179,Alexey.tregub,dnn,DNN-3766,status_done
180,Alexey.tregub,dnn,DNN-3774,status_done
181,Alexey.tregub,dnn,DNN-3777,status_done
182,Alexey.tregub,dnn,DNN-3779,status_done
183,Alexey.tregub,dnn,DNN-3780,status_done
184,Alexey.tregub,dnn,DNN-3793,status_done
185,Alexey.tregub,dnn,DNN-3797,status_done
186,Alexey.tregub,dnn,DNN-3798,status_done
187,Alexey.tregub,dnn,DNN-3817,status_done
188,Alexey.tregub,dnn,DNN-3824,status_done
189,Alexey.tregub,dnn,DNN-3825,status_done
190,Alexey.tregub,dnn,DNN-3906,status_done
191,Alexey.tregub,dnn,DNN-3926,status_done
192,Alexey.tregub,dnn,DNN-3931,status_done
193,Alexey.tregub,dnn,DNN-3939,status_done
194,Alexey.tregub,dnn,DNN-3941,status_done
195,Alexey.tregub,dnn,DNN-3949,status_done
196,Alexey.tregub,dnn,DNN-3964,status_done
197,Alexey.tregub,dnn,DNN-3966,status_done
198,Alexey.tregub,dnn,DNN-3967,status_done
199,Alexey.tregub,dnn,DNN-3981,status_done
200,Alexey.tregub,dnn,DNN-4004,status_done
201,Alexey.tregub,dnn,DNN-4012,status_done
202,Alexey.tregub,dnn,DNN-4025,status_done
203,Alexey.tregub,dnn,DNN-4029,status_done
204,Alexey.tregub,dnn,DNN-4031,status_done
205,Alexey.tregub,dnn,DNN-4034,status_done
206,Alexey.tregub,dnn,DNN-4037,status_done
207,Alexey.tregub,dnn,DNN-4040,status_done
208,Alexey.tregub,dnn,DNN-4051,status_done
209,Alexey.tregub,dnn,DNN-4056,status_done
210,Alexey.tregub,dnn,DNN-4075,status_todo
211,Alexey.tregub,dnn,DNN-4078,status_todo
212,Alexey.tregub,dnn,DNN-4083,status_done
213,Alexey.tregub,dnn,DNN-4093,status_done
214,Alexey.tregub,dnn,DNN-4114,status_done
215,Alexey.tregub,dnn,DNN-4171,status_done
216,Alexey.tregub,dnn,DNN-4246,status_done
217,Alexey.tregub,dnn,DNN-4249,status_todo
218,Alexey.tregub,dnn,DNN-4250,status_todo
219,Alexey.tregub,dnn,DNN-4267,status_done
220,Alexey.tregub,dnn,DNN-4279,status_done
221,Alexey.tregub,dnn,DNN-4280,status_done
222,Alexey.tregub,dnn,DNN-4281,status_done
223,Alexey.tregub,dnn,DNN-4287,status_done
224,Alexey.tregub,dnn,DNN-4288,status_done
225,Alexey.tregub,dnn,DNN-4289,status_done
226,Alexey.tregub,dnn,DNN-4290,status_done
227,Alexey.tregub,dnn,DNN-4291,status_done
228,Alexey.tregub,dnn,DNN-4292,status_done
229,Alexey.tregub,dnn,DNN-4293,status_done
230,Alexey.tregub,dnn,DNN-4294,status_done
231,Alexey.tregub,dnn,DNN-4295,status_done
232,Alexey.tregub,dnn,DNN-4296,status_done
233,Alexey.tregub,dnn,DNN-4297,status_done
234,Alexey.tregub,dnn,DNN-4298,status_done
235,Alexey.tregub,dnn,DNN-4299,status_done
236,Alexey.tregub,dnn,DNN-4300,status_done
237,Alexey.tregub,dnn,DNN-4301,status_done
238,Alexey.tregub,dnn,DNN-4302,status_done
239,Alexey.tregub,dnn,DNN-4303,status_done
240,Alexey.tregub,dnn,DNN-4304,status_done
241,Alexey.tregub,dnn,DNN-4305,status_done
242,Alexey.tregub,dnn,DNN-4306,status_done
243,Alexey.tregub,dnn,DNN-4307,status_done
244,Alexey.tregub,dnn,DNN-4308,status_done
245,Alexey.tregub,dnn,DNN-4309,status_done
246,Alexey.tregub,dnn,DNN-4310,status_done
247,Alexey.tregub,dnn,DNN-4366,status_done
248,Alexey.tregub,dnn,DNN-4367,status_done
249,Alexey.tregub,dnn,DNN-4379,status_done
250,Alexey.tregub,dnn,DNN-4380,status_done
251,Alexey.tregub,dnn,DNN-4429,status_done
252,Alexey.tregub,dnn,DNN-4430,status_done
253,Alexey.tregub,dnn,DNN-4435,status_done
254,Alexey.tregub,dnn,DNN-4436,status_done
255,Alexey.tregub,dnn,DNN-4439,status_done
256,Alexey.tregub,dnn,DNN-4444,status_done
257,Alexey.tregub,dnn,DNN-4448,status_done
258,Alexey.tregub,dnn,DNN-4487,status_inprogress
259,Alexey.tregub,dnn,DNN-4489,status_inprogress
260,Alexey.tregub,dnn,DNN-4498,status_done
261,Alexey.tregub,dnn,DNN-4499,status_done
262,Alexey.tregub,dnn,DNN-4500,status_done
263,Alexey.tregub,dnn,DNN-4599,status_done
264,Alexey.tregub,dnn,DNN-4605,status_done
265,Alexey.tregub,dnn,DNN-4650,status_done
266,Alexey.tregub,dnn,DNN-4658,status_done
267,Alexey.tregub,dnn,DNN-4667,status_done
268,Alexey.tregub,dnn,DNN-4669,status_done
269,KenGrierson,dnn,DNN-21235,status_done
270,KenGrierson,dnn,DNN-22196,status_done
271,KenGrierson,dnn,DNN-22725,status_done
272,KenGrierson,dnn,DNN-23653,status_done
273,KenGrierson,dnn,DNN-23726,status_done
274,KenGrierson,dnn,DNN-24128,status_done
275,KenGrierson,dnn,DNN-26701,status_done
276,KenGrierson,dnn,DNN-26810,status_done
277,KenGrierson,dnn,DNN-27332,status_todo
278,KenGrierson,dnn,DNN-3035,status_done
279,KenGrierson,dnn,DNN-3186,status_done
280,KenGrierson,dnn,DNN-3245,status_done
281,KenGrierson,dnn,DNN-3262,status_done
282,KenGrierson,dnn,DNN-3265,status_done
283,KenGrierson,dnn,DNN-3286,status_done
284,KenGrierson,dnn,DNN-3311,status_done
285,KenGrierson,dnn,DNN-3397,status_done
286,KenGrierson,dnn,DNN-3462,status_done
287,KenGrierson,dnn,DNN-3607,status_done
288,KenGrierson,dnn,DNN-3735,status_done
289,KenGrierson,dnn,DNN-3796,status_done
290,KenGrierson,dnn,DNN-3804,status_done
291,KenGrierson,dnn,DNN-3904,status_done
292,KenGrierson,dnn,DNN-3978,status_done
293,KenGrierson,dnn,DNN-4043,status_done
294,KenGrierson,dnn,DNN-4053,status_done
295,KenGrierson,dnn,DNN-4069,status_done
296,KenGrierson,dnn,DNN-4072,status_done
297,KenGrierson,dnn,DNN-4193,status_done
298,KenGrierson,dnn,DNN-4202,status_done
299,KenGrierson,dnn,DNN-4204,status_done
300,KenGrierson,dnn,DNN-4245,status_done
301,KenGrierson,dnn,DNN-4276,status_done
302,KenGrierson,dnn,DNN-4282,status_todo
303,KenGrierson,dnn,DNN-4384,status_done
304,KenGrierson,dnn,DNN-4386,status_done
305,KenGrierson,dnn,DNN-4544,status_done
306,KenGrierson,dnn,DNN-4562,status_done
307,KenGrierson,dnn,DNN-4591,status_todo
308,KenGrierson,dnn,DNN-4652,status_done
309,KenGrierson,dnn,DNN-4681,status_done
310,KenGrierson,dnn,DNN-4692,status_todo
311,KenGrierson,dnn,DNN-4823,status_done
312,KenGrierson,dnn,DNN-4913,status_done
313,KenGrierson,dnn,DNN-4914,status_done
314,KenGrierson,dnn,DNN-4928,status_done
315,KenGrierson,dnn,DNN-4946,status_done
316,KenGrierson,dnn,DNN-4958,status_done
317,KenGrierson,dnn,DNN-4961,status_done
318,KenGrierson,dnn,DNN-4965,status_done
319,KenGrierson,dnn,DNN-4981,status_done
320,KenGrierson,dnn,DNN-4985,status_todo
321,KenGrierson,dnn,DNN-5003,status_done
322,KenGrierson,dnn,DNN-5040,status_done
323,KenGrierson,dnn,DNN-5062,status_done
324,KenGrierson,dnn,DNN-5081,status_done
325,KenGrierson,dnn,DNN-5102,status_inprogress
326,KenGrierson,dnn,DNN-5148,status_done
327,KenGrierson,dnn,DNN-5152,status_done
328,KenGrierson,dnn,DNN-5153,status_done
329,KenGrierson,dnn,DNN-5161,status_done
330,KenGrierson,dnn,DNN-5205,status_done
331,KenGrierson,dnn,DNN-5260,status_done
332,KenGrierson,dnn,DNN-5271,status_done
333,KenGrierson,dnn,DNN-5285,status_done
334,KenGrierson,dnn,DNN-5327,status_done
335,KenGrierson,dnn,DNN-5344,status_done
336,KenGrierson,dnn,DNN-5363,status_done
337,KenGrierson,dnn,DNN-5379,status_done
338,KenGrierson,dnn,DNN-5392,status_done
339,KenGrierson,dnn,DNN-5394,status_done
340,KenGrierson,dnn,DNN-5408,status_done
341,KenGrierson,dnn,DNN-5436,status_todo
342,KenGrierson,dnn,DNN-5483,status_done
343,KenGrierson,dnn,DNN-5494,status_done
344,KenGrierson,dnn,DNN-5497,status_done
345,KenGrierson,dnn,DNN-5597,status_done
346,KenGrierson,dnn,DNN-5613,status_done
347,KenGrierson,dnn,DNN-5615,status_done
348,KenGrierson,dnn,DNN-5616,status_done
349,KenGrierson,dnn,DNN-5623,status_done
350,KenGrierson,dnn,DNN-5624,status_done
351,KenGrierson,dnn,DNN-5626,status_done
352,KenGrierson,dnn,DNN-5632,status_done
353,KenGrierson,dnn,DNN-5633,status_done
354,KenGrierson,dnn,DNN-5634,status_done
355,KenGrierson,dnn,DNN-5639,status_done
356,KenGrierson,dnn,DNN-5646,status_todo
357,KenGrierson,dnn,DNN-5650,status_done
358,KenGrierson,dnn,DNN-5678,status_done
359,KenGrierson,dnn,DNN-5682,status_done
360,KenGrierson,dnn,DNN-5710,status_done
361,KenGrierson,dnn,DNN-5711,status_done
362,KenGrierson,dnn,DNN-5728,status_done
363,KenGrierson,dnn,DNN-5745,status_done
364,KenGrierson,dnn,DNN-5752,status_done
365,KenGrierson,dnn,DNN-5805,status_done
366,KenGrierson,dnn,DNN-5823,status_inprogress
367,KenGrierson,dnn,DNN-5824,status_done
368,KenGrierson,dnn,DNN-5927,status_done
369,KenGrierson,dnn,DNN-5938,status_done
370,KenGrierson,dnn,DNN-5957,status_done
371,KenGrierson,dnn,DNN-5991,status_done
372,KenGrierson,dnn,DNN-5992,status_done
373,KenGrierson,dnn,DNN-5994,status_done
374,KenGrierson,dnn,DNN-6084,status_done
375,KenGrierson,dnn,DNN-6101,status_done
376,KenGrierson,dnn,DNN-6121,status_done
377,KenGrierson,dnn,DNN-6167,status_done
378,KenGrierson,dnn,DNN-6189,status_done
379,KenGrierson,dnn,DNN-6216,status_done
380,KenGrierson,dnn,DNN-6224,status_done
381,KenGrierson,dnn,DNN-6234,status_done
382,KenGrierson,dnn,DNN-6272,status_done
383,KenGrierson,dnn,DNN-6273,status_done
384,KenGrierson,dnn,DNN-6307,status_done
385,KenGrierson,dnn,DNN-6311,status_done
386,KenGrierson,dnn,DNN-6314,status_done
387,KenGrierson,dnn,DNN-6329,status_done
388,KenGrierson,dnn,DNN-6370,status_done
389,KenGrierson,dnn,DNN-6393,status_done
390,KenGrierson,dnn,DNN-6398,status_done
391,KenGrierson,dnn,DNN-6399,status_done
392,KenGrierson,dnn,DNN-6402,status_done
393,KenGrierson,dnn,DNN-6429,status_todo
394,KenGrierson,dnn,DNN-6438,status_done
395,KenGrierson,dnn,DNN-6467,status_done
396,KenGrierson,dnn,DNN-6477,status_done
397,KenGrierson,dnn,DNN-6478,status_done
398,KenGrierson,dnn,DNN-6488,status_done
399,KenGrierson,dnn,DNN-6493,status_todo
400,KenGrierson,dnn,DNN-6508,status_done
401,KenGrierson,dnn,DNN-6510,status_done
402,KenGrierson,dnn,DNN-6515,status_done
403,KenGrierson,dnn,DNN-6525,status_done
404,KenGrierson,dnn,DNN-6531,status_done
405,KenGrierson,dnn,DNN-6545,status_todo
406,KenGrierson,dnn,DNN-6548,status_todo
407,KenGrierson,dnn,DNN-6551,status_done
408,KenGrierson,dnn,DNN-6607,status_done
409,KenGrierson,dnn,DNN-6633,status_todo
410,KenGrierson,dnn,DNN-6666,status_done
411,KenGrierson,dnn,DNN-6667,status_done
412,KenGrierson,dnn,DNN-6694,status_done
413,KenGrierson,dnn,DNN-6712,status_done
414,KenGrierson,dnn,DNN-6754,status_done
415,KenGrierson,dnn,DNN-6761,status_inprogress
416,KenGrierson,dnn,DNN-6785,status_done
417,KenGrierson,dnn,DNN-6786,status_todo
418,KenGrierson,dnn,DNN-6814,status_done
419,KenGrierson,dnn,DNN-6819,status_done
420,KenGrierson,dnn,DNN-6826,status_done
421,KenGrierson,dnn,DNN-6835,status_done
422,KenGrierson,dnn,DNN-6881,status_done
423,KenGrierson,dnn,DNN-6918,status_done
424,KenGrierson,dnn,DNN-6919,status_done
425,KenGrierson,dnn,DNN-6927,status_done
426,KenGrierson,dnn,DNN-6928,status_done
427,KenGrierson,dnn,DNN-6929,status_done
428,KenGrierson,dnn,DNN-6930,status_done
429,KenGrierson,dnn,DNN-6931,status_done
430,KenGrierson,dnn,DNN-6932,status_done
431,KenGrierson,dnn,DNN-6935,status_done
432,KenGrierson,dnn,DNN-6936,status_done
433,KenGrierson,dnn,DNN-6937,status_done
434,KenGrierson,dnn,DNN-6938,status_done
435,KenGrierson,dnn,DNN-6940,status_done
436,KenGrierson,dnn,DNN-6945,status_done
437,KenGrierson,dnn,DNN-6953,status_done
438,KenGrierson,dnn,DNN-6966,status_done
439,KenGrierson,dnn,DNN-6997,status_done
440,KenGrierson,dnn,DNN-6998,status_done
441,KenGrierson,dnn,DNN-7015,status_done
442,KenGrierson,dnn,DNN-7029,status_done
443,KenGrierson,dnn,DNN-7052,status_done
444,KenGrierson,dnn,DNN-7058,status_done
445,KenGrierson,dnn,DNN-7066,status_done
446,KenGrierson,dnn,DNN-7071,status_todo
447,KenGrierson,dnn,DNN-7093,status_done
448,KenGrierson,dnn,DNN-7103,status_done
449,KenGrierson,dnn,DNN-7105,status_done
450,KenGrierson,dnn,DNN-7106,status_done
451,KenGrierson,dnn,DNN-7108,status_done
452,KenGrierson,dnn,DNN-7125,status_done
453,KenGrierson,dnn,DNN-7131,status_done
454,KenGrierson,dnn,DNN-7139,status_done
455,KenGrierson,dnn,DNN-7141,status_done
456,KenGrierson,dnn,DNN-7149,status_done
457,KenGrierson,dnn,DNN-7163,status_done
458,KenGrierson,dnn,DNN-7193,status_done
459,KenGrierson,dnn,DNN-7194,status_done
460,KenGrierson,dnn,DNN-7195,status_done
461,KenGrierson,dnn,DNN-7197,status_done
462,KenGrierson,dnn,DNN-7202,status_done
463,KenGrierson,dnn,DNN-7204,status_done
464,KenGrierson,dnn,DNN-7207,status_done
465,KenGrierson,dnn,DNN-7218,status_done
466,KenGrierson,dnn,DNN-7226,status_done
467,KenGrierson,dnn,DNN-7227,status_done
468,KenGrierson,dnn,DNN-7228,status_done
469,KenGrierson,dnn,DNN-7229,status_done
470,KenGrierson,dnn,DNN-7231,status_done
471,KenGrierson,dnn,DNN-7248,status_done
472,KenGrierson,dnn,DNN-7252,status_done
473,KenGrierson,dnn,DNN-7254,status_done
474,KenGrierson,dnn,DNN-7255,status_done
475,KenGrierson,dnn,DNN-7256,status_done
476,KenGrierson,dnn,DNN-7279,status_done
477,KenGrierson,dnn,DNN-7280,status_todo
478,KenGrierson,dnn,DNN-7281,status_done
479,KenGrierson,dnn,DNN-7287,status_done
480,KenGrierson,dnn,DNN-7288,status_done
481,KenGrierson,dnn,DNN-7289,status_done
482,KenGrierson,dnn,DNN-7297,status_done
483,KenGrierson,dnn,DNN-7299,status_done
484,KenGrierson,dnn,DNN-7303,status_todo
485,KenGrierson,dnn,DNN-7321,status_done
486,KenGrierson,dnn,DNN-7322,status_done
487,KenGrierson,dnn,DNN-7383,status_done
488,KenGrierson,dnn,DNN-7438,status_done
489,KenGrierson,dnn,DNN-7447,status_done
490,KenGrierson,dnn,DNN-7455,status_done
491,KenGrierson,dnn,DNN-7477,status_todo
492,KenGrierson,dnn,DNN-7478,status_done
493,KenGrierson,dnn,DNN-7479,status_done
494,KenGrierson,dnn,DNN-7481,status_todo
495,KenGrierson,dnn,DNN-7503,status_done
496,KenGrierson,dnn,DNN-7531,status_todo
497,KenGrierson,dnn,DNN-7570,status_done
498,KenGrierson,dnn,DNN-7575,status_done
499,KenGrierson,dnn,DNN-7589,status_done
500,KenGrierson,dnn,DNN-7590,status_todo
501,KenGrierson,dnn,DNN-7600,status_done
502,KenGrierson,dnn,DNN-7609,status_done
503,KenGrierson,dnn,DNN-7614,status_done
504,KenGrierson,dnn,DNN-7618,status_done
505,KenGrierson,dnn,DNN-7619,status_done
506,KenGrierson,dnn,DNN-7657,status_done
507,KenGrierson,dnn,DNN-7677,status_inprogress
508,KenGrierson,dnn,DNN-7688,status_done
509,KenGrierson,dnn,DNN-7718,status_done
510,KenGrierson,dnn,DNN-7731,status_todo
511,KenGrierson,dnn,DNN-7751,status_done
512,KenGrierson,dnn,DNN-7769,status_inprogress
513,KenGrierson,dnn,DNN-7778,status_done
514,KenGrierson,dnn,DNN-7782,status_done
515,KenGrierson,dnn,DNN-7808,status_done
516,KenGrierson,dnn,DNN-7809,status_inprogress
517,KenGrierson,dnn,DNN-7844,status_done
518,KenGrierson,dnn,DNN-7872,status_done
519,KenGrierson,dnn,DNN-7888,status_done
520,KenGrierson,dnn,DNN-7889,status_done
521,KenGrierson,dnn,DNN-7890,status_done
522,KenGrierson,dnn,DNN-7891,status_done
523,KenGrierson,dnn,DNN-7893,status_done
524,KenGrierson,dnn,DNN-7904,status_done
525,KenGrierson,dnn,DNN-7908,status_done
526,KenGrierson,dnn,DNN-7912,status_done
527,KenGrierson,dnn,DNN-7914,status_done
528,KenGrierson,dnn,DNN-7916,status_done
529,KenGrierson,dnn,DNN-7923,status_done
530,KenGrierson,dnn,DNN-7928,status_done
531,KenGrierson,dnn,DNN-7947,status_done
532,KenGrierson,dnn,DNN-7958,status_done
533,KenGrierson,dnn,DNN-7963,status_done
534,KenGrierson,dnn,DNN-7969,status_todo
535,KenGrierson,dnn,DNN-7982,status_done
536,KenGrierson,dnn,DNN-7990,status_done
537,KenGrierson,dnn,DNN-7995,status_done
538,KenGrierson,dnn,DNN-7999,status_done
539,KenGrierson,dnn,DNN-8006,status_done
540,KenGrierson,dnn,DNN-8028,status_done
541,KenGrierson,dnn,DNN-8033,status_done
542,KenGrierson,dnn,DNN-8034,status_done
543,KenGrierson,dnn,DNN-8047,status_done
544,KenGrierson,dnn,DNN-8048,status_done
545,KenGrierson,dnn,DNN-8058,status_done
546,KenGrierson,dnn,DNN-8062,status_done
547,KenGrierson,dnn,DNN-8072,status_done
548,KenGrierson,dnn,DNN-8073,status_done
549,KenGrierson,dnn,DNN-8079,status_done
550,KenGrierson,dnn,DNN-8082,status_done
551,KenGrierson,dnn,DNN-8091,status_done
552,KenGrierson,dnn,DNN-8122,status_done
553,KenGrierson,dnn,DNN-8131,status_done
554,KenGrierson,dnn,DNN-8133,status_done
555,KenGrierson,dnn,DNN-8136,status_done
556,KenGrierson,dnn,DNN-8159,status_done
